gp_id,gp_name,lang_name
1031,Bangalore urban south,ಬೆಂಗಳೂರು ನಗರ
1031,Bangalore urban south,ಬೆಂಗಳೂರು ನಗರ
1031,Bangalore urban south,ಬೆಂಗಳೂರು ನಗರ
1032,Bangarpet,ಬಂಗಾರಪೇಟೆ
1033,Banikoppa,ಬನ್ನಿಕೊಪ್ಪ
1034,Baniwad,ಬೈಲವಾಡ
1035,Bankalaga,ಬಂಕಲಗಾ
1036,Bankanal,ಬಂಕನಾಳ
1037,Bankapur pattan pan,ಪಟ್ಟಣ
1038,Bannangadi,ಬನ್ನಂಗಾಡಿ
1039,Bannigol,ಬನ್ನಿಗೋಳ
1040,Bannigola,ಬನ್ನಿಗೋಳ
1041,Bannihatti,ಬನ್ನಿಹಟ್ಟಿ
1042,Bannikallu,ಬನ್ನಿಕಲ್ಲು
1043,Bannikodu,ಬನ್ನಿಕೋಡು
1043,Bannikodu,ಬನ್ನಿಕೋಡು
1044,Bannikoppa,ಬನ್ನಿಕೊಪ್ಪ
1045,Bannikuppe,ಬನ್ನಿಕುಪ್ಪೆ
1046,Bannimukkodlu,ಬನ್ನಿಮುಕ್ಕೋಡ್ಲು
1047,Bannithalapura,ಬನ್ನಿತಾಳಪುರ
1048,Bannur,ಬನ್ನೂರ
1049,Bannuru,ಬನ್ನೂರು
1050,Bantena hally,ಬಂಟೇನಹಳ್ಳಿ
1051,Bantwal town panchayath,ಬಂಟ್ವಾಳ್ ನಗರ
1052,Banukuli,ಭಾನುಕುಳಿ
1053,Banur,ಬಾಣೂರು
1054,Banuvalli,ಭಾನುವಳ್ಳಿ
1055,Bappur,ಬಪ್ಪುರ
1056,Baradevnal,ಬರದೇವನಾಳ
1057,Baradol,ಬರಡೋಲ
1058,Baragenahalli,ಬರಗೇನಹಳ್ಳಿ
1059,Baragi,ಬರಗಿ
1060,Baragooru,ಬಾಗಲೂರು
1061,Baraguru,ಬರಗೂರು
1062,Barakanalu,ಬರಕನಾಳು
1063,Baranduru,ಬಾರಂದೂರು
1064,Barangi,ಭಾರಂಗಿ
1065,Baratagi,ಬರಟಗಿ
1066,Barawad,ಬಾರವಾಡ
1067,Bargaon,ಬರಗಾಂವ
1068,Bargi,ಬರ್ಗಿ
1069,Barimar,ಬರಿಮಾರು
1070,Barkur,ಬಾರ್ಕೂರು
1071,Baroor,ಬರೂರ
1072,Baruru,ಬರೂರು
1073,Barya,ಬಾರ್ಯ
1074,Basanal,ಬಸನಾಳ
1075,Basapattana,ಬಸವಾಪಟ್ಟಣ
1076,Basapur,ಬಸಾಪುರ
1077,Basarakod,ಬಸರಕೋಡ
1078,Basarakodu,ಬಸರಕೋಡು
1079,Basaralu(mandya),ಬಸರಾಳು
1080,Basaravalli,ಬಸರವಳ್ಳಿ
1081,Basarihal,ಬಸರಿಹಾಳ
1082,Basavaghatta,ಬಸವಾಘಟ್ಟ
1083,Basavakalyan,ಕಲ್ಯಾ
1084,Basavanahalli,ಬಸವನಹಳ್ಳಿ
1085,Basavanakote,ಬಸವನಕೋಟೆ
1086,Basavanalu,ಬಸವನಾಳ
1087,Basavani,ಬಸವಾನಿ
1088,Basavapatna,ಬಸವಾಪಟ್ಟಣ
1089,Basavapattana,ಬಸವಾಪಟ್ಟಣ
1090,Basettihalli,ಬಾಶೆಟ್ಟಿಹಳ್ಳಿ
1091,Bashettihalli,ಬಾಶೆಟ್ಟಿಹಳ್ಳಿ
1092,Baskal,ಬಸ್ಕಲ್‌
1093,Basnal,ಬಸನಾಳ
1094,Basruru,ಬಸ್ರೂರು
1095,Bassapur,ಬಸ್ಸಾಪೂರ
1096,Bassapur(k),ಬಸ್ಸಾಪೂರ
1097,Bastwad,ಬಸ್ತವಾಡ
1098,Basuru,ಬಸ್ರೂರು
1099,Batakurki,ಬಟಕುರಕಿ
1100,Batgera,ಬೆಟಗೇರಾ
1101,Batgera (b),ಬಟಗೇರಾ
1102,Bathagunaki,ಭತಗುಣಕಿ
1103,Batlahalli,ಬಟ್ಲಹಳ್ಳಿ
1104,Battur,ಬಟ್ಟೂರು
1105,Bavikere,ಬಾವಿಕೆರೆ
1106,Bavur,ಭವಕ್ರ್
1107,Bayyapur,ಬಯಾಪೂರ
1108,Bbmp,ಬಿಬಿಎಂಪಿ
1108,Bbmp,ಬಿಬಿಎಂಪಿ
1108,Bbmp,ಬಿಬಿಎಂಪಿ
1109,Bedara hosalli,ಬೇಡರ ಹೊಸಹಳ್ಳಿ
1110,Bedaredihalli,ಬೇಡರೆಡ್ಡಿಹಳ್ಳಿ
1111,Bedasur,ಭೆಡಸೂರ
1112,Bedathuru,ಬೇಡತ್ತೂರು
1113,Bedkani,ಬೇಡಕಣಿ
1114,Bedkihal,ಬೇಡಿಕಿಹಾಳ
1115,Beechaganahalli,ಬೀಚನಹಳ್ಳಿ
1116,Beechana halli,ಬೀಚನಹಳ್ಳಿ
1117,Beedana halli,ಬೀಡನಹಳ್ಳಿ
1118,Beejaganahalli,ಬೀಜಗನಹಳ್ಳಿ
1119,Beekanahalli,ಬೀಕನಹಳ್ಳಿ
1120,Beemana halli,ಭೀಮನಹಳ್ಳಿ
1121,Beemasamudra,ಭೀಮಸಮುದ್ರ
1122,Beerabbi,ಬೀರಬ್ಬಿ
1123,Beeragondanahalli,ಬೀರಗೊಂಡನಹಳ್ಳಿ
1124,Beerahalli,ಬೀರಹಳ್ಳಿ
1125,Beeranoor,ಆನೂರ
1126,Beeravalli,ಬೀರವಳ್ಳಿ
1127,Beeri (b),ಬೀರಿ (ಬಿ)
1128,Beeri (k),ಬೀರಿ (ಕೆ)
1129,Beerihundi,ಬೀರಿಹುಂಡಿ
1130,Beeruvally,ಬೀರುವಳ್ಳಿ
1131,Begaaru,ಬೇಗಾರು
1132,Beglihosahalli,ಬೆಗ್ಲಿಹೊಸಹಳ್ಳಿ
1133,Begur,ಬೇಗೂರು
1134,Beguru,ಬೇಗೂರು
1135,Bejakal,ಬಿಜಕಲ್ಲ
1136,Bejjavalli,ಬೆಜ್ಜವಳ್ಳಿ
1137,Bekinal,ಬೆಕಿನಾಳ
1138,Bekka,ಬೆಕ್ಕ
1139,Bekkalale,ಬೆಕ್ಕಳಲೆ
1140,Bekkeri,ಬೆಕ್ಕೇರಿ
1141,Bekkinkeri,ಬೆಕ್ಕಿನಕೇರಿ
1142,Bekwad,ಬೇಕವಾಡ
1143,Beladhadi,ಬೆಳಧಡಿ
1144,Beladhara,ಬೆಳಧರ
1145,Belagal,ಬೆಳಗಲ್ಲ
1146,Belagalapet,ಬೆಳಗಾಲಪೇಟೆ
1147,Belagali,ಬೆಳಗಲಿ
1148,Belagallu,ಬೆಳಗಲ್ಲು
1149,Belagatta,ಬೆಳಗಟ್ಟ
1150,Belagere,ಬೆಳಗೆರೆ
1151,Belagihally,ಬೆಳಗೀಹಳ್ಳಿ
1152,Belagodu,ಬೆಳಗೋಡು
1153,Belagola,ಬೆಳಗೊಳ
1154,Belaguli,ಬೆಳಗುಲಿ
1155,Belagumba,ಬೆಳಗುಂಬ
1156,Belaguru,ಬೆಲಗೂರು
1157,Belaguthi,ಬೆಳಗುತ್ತಿ
1158,Belahod,ಬೆಳಹೋಡ
1159,Belakavadi,ಬೆಳಕವಾಡಿ
1160,Belal,ಬೆಳಾಲು
1161,Belalagere,ಬೆಳಲಗೆರೆ
1162,Belamagi,ಬೆಳಮಂಗಿ
1163,Belamaranahalli,ಬೆಳಮಾರನಹಳ್ಳಿ
1164,Belambar,ಬೆಳಂಬಾರ
1165,Belandur,ಬೆಳಂದೂರು
1166,Belapu,ಬೆಳಪು
1167,Belase,ಬೆಳಸೆ
1168,Belavadi,ಬೆಳವಡಿ
1169,Belavagi,ಬೆಳವಗಿ
1170,Belavanaki,ಬೆಳವಣಕಿ
1171,Belavantar,ಬೆಲವಂತರ
1172,Belavanur,ಬೆಳವನೂರು
1173,Belavatgi,ಬೆಳವಟಗಿ
1174,Belavatta,ಬೆಳಗಟ್ಟ
1175,Belavi,ಬೆಳವಿ
1176,Belawatagi,ಬೆಳವಟಗಿ
1177,Belekeri,ಬೆಲೆಕೇರಿ
1178,Belenahalli,ಬೇಲೇನಹಳ್ಳಿ
1179,Belguda,ಬೆಲಗೂಡ
1180,Belgundi,ಬೆಳಗುಂದಿ
1181,Belhar,ಬಿಳ್ಹಾರ
1182,Belimallur,ಬೆಲಿಮಲ್ಲೂರು
1183,Belke,ಬೆಳ್ಕೆ
1184,Belkera,ಬೆಳಕೇರಾ
1185,Belkud,ಬೆಳಕೂಡ
1186,Belkuni (ch),ಬೆಳಕುಣಿ (ಚೌ)
1187,Belkuni bh,ಬೆಳಕುಣಿ (ಭೂ)
1188,Bellad bagewadi,ಆಡಿ
1189,Bellare,ಬೆಳ್ಳಾರೆ
1190,Bellatti,ಬೆಳ್ಳಟ್ಟಿ
1191,Bellavi,ಬೆಳ್ಳಾವಿ
1192,Belle,ಬೆಳ್ಳೆ
1193,Belliganodu,ಬೆಳ್ಳಿಗನೂಡು
1194,Belligatti,ಬೆಳ್ಳಿಗಟ್ಟಿ
1195,Bellodi,ಬೆಳ್ಳೂಡಿ
1196,Bellur,ಬೆಳ್ಳೂರು
1197,Belluru,ಬೆಳ್ಳೂರು
1198,Belma,ಬೆಳ್ಮ
1199,Belmannu,ಬೆಳ್ಮ
1200,Belthangady town panchayath,ಬೆಳ್ತಂಗಡಿ ನಾಗಾರಾ
1201,Belur,ಬೇಲೂರ
1202,Beluru,ಬೇಳೂರು
1203,Belvai,ಬೆಳುವಾಯಿ
1204,Belvatti,ಬೆಳವಟ್ಟಿ
1205,Belve,ಬೆಳ್ವೆ
1206,Belwadi,ಬೆಳವಾಡಿ
1207,Bemalkheda,ಬೇಮಳಖೇಡಾ
1208,Benachi,ಬೆಣಚಿ
1209,Benadi,ಬೇನಾಡಿ
1210,Benakal,ಬೆಣಕಲ್‌
1211,Benakana halli,ಬೆನಕನಹಳ್ಳಿ
1212,Benakanahalli,ಬೆನಕನಹಳ್ಳಿ
1213,Benakanakoppa,ಬೆನಕನಕೊಪ್ಪ
1214,Benakanal,ಬೆನಕನಹಾಳ
1215,Benakanalli,ಬೆನಕನಹಳ್ಳಿ
1216,Benakatti,ಬೆನಕಟ್ಟಿ
1217,Benal rc,ಬೆನಾಳ ಆರ್.ಸಿ.
1218,Benchin mardi (u),ಸುಳಗಾ(ಉ)
1219,Benchincholi,ಬೇನಚಿಂಚೋಳಿ
1220,Bendaravadi,ಬೆಂಡರವಾಡಿ
1221,Bendebembali,ಬೆಂಡಬೆಂಬಳಿ
1222,Bendekere,ಬೆಂಡೆಕೆರೆ
1223,Bengooru,ಬೆಂಗೂರು
1224,Bengre,ಬೇಂಗ್ರೆ
1225,Benkangonda,ಬೆನಕನಕೊಂಡ
1226,Bennehalli,ಬೆಣ್ಣಿಹಳ್ಳಿ
1227,Bennekallu,ಬೆಣ್ಣಿಕಲ್ಲು
1228,Bennerugatta,ಬನ್ನೇರುಘಟ್ಟ
1229,Bennuru (sh),ಬೆಣ್ಣೂರ
1230,Berambadi,ಬೇರಂಬಾಡಿ
1231,Besagara hally,ಅಗರ
1232,Bessur,ಬೆಸ್ಸೂರು
1233,Betadur,ಬೆಟದೂರ
1234,Betageri,ಬೆಟಗೇರಿ
1235,Betbalkunda,ಬೆಟಬಾಲಕುಂದಾ
1236,Bethamangala,ಬೇತಮಂಗಲ
1237,Betkerur,ಬೇಟಕೆರೂರು
1238,Betoli,ಬೇಟೋಳಿ
1239,Betsur,ಬೆಟಸೂರ
1240,Betta halasuru,ಹಲಸೂರು
1241,Bettadalli,ಬೆಟ್ಟದಳ್ಳಿ
1242,Bettadathunga,ಬೆಟ್ಟದತುಂಗ
1243,Bettadhahalli,ಬೆಟ್ಟದಹಳ್ಳಿ
1244,Bettagere,ಬೆಟ್ಟಗೆರೆ
1245,Bettageri,ಬೆಟ್ಟಗೇರಿ
1246,Bettakote,ಬೆಟ್ಟಕೊಟೆ
1247,Bettampady,ಬೆಟ್ಟಂಪಾಡಿ
1248,Bettdapura,ಬೆಟ್ಟದಪುರ
1249,Bevakallu(mandya),ಬೇವಕಲ್ಲು ( ಮಂಡ್ಯ )
1250,Bevenahal,ಬೇವಿನಹಾಳ
1251,Bevina hally,ಬೇವಿನಹಳ್ಳಿ
1252,Bevinahalli,ಬೇವಿನಹಳ್ಳಿ
1253,Bevinamatti,ಬೇವಿನಮಟ್ಟಿ-ಎಸ್.ಎಚ್
1254,Bevoor,ಬೇವೂರ
1255,Bevooru,ಬೇವೂರು
1256,Bevur,ನಂದಿಬೇವೂರು
1257,Bhadrapur,ಭದ್ರಾಪೂರ
1258,Bhagamandala,ಭಾಗಮಂಡಲ
1259,Bhaganakatte,ಬಗನಕಟ್ಟೆ
1260,Bhagavati,ಭಾಗವತಿ
1261,Bhagawati,ಭಾಗವತಿ
1262,Bhagodi,ಭಾಗೋಡಿ
1263,Bhagyanagar,ಭಾಗ್ಯನಗರ
1264,Bhairamadagi,ಭೈರಾಮಡಗಿ
1265,Bhairana hatti,ಭೀರನಹಟ್ಟಿ
1266,Bhairumbe,ಭೈರುಂಬೆ
1267,Bhaktharahalli,ಭಕ್ತರಹಳ್ಳಿ
1268,Bhanapura,ಭಾನಾಪೂರ
1269,Bhandarkumta,ಭಂಡಾರಕುಮಟಾ
1270,Bhandiwad,ಬಂಡಿವಾಡ
1271,Bhankur,ಭಂಕೂರ
1272,Bhantanur,ಭಂಟನೂರ
1273,Bharathinagara,ಭಾರತಿನಗರ
1274,Bharathipura cross,ಭಾರತೀಪುರಕ್ರಾಸ್
1275,Bharmasagara,ಭರಮಸಾಗರ
1276,Bhashi,ಭಾಸಿ
1277,Bhatambra,ಭಾತಂಬ್ರಾ
1278,Bhavaninagar,ಭವಾನಿನಗರ
1279,Bhavihal,ಬಾಂವಿಹಾಳ
1280,Bhavikeri,ಭಾವಿಕೇರಿ
1281,Bheemana beedu,ಭೀಮನಬೀಡು
1282,Bheemana hally,ಭೀಮನಹಳ್ಳಿ
1283,Bheemanahalli,ಭೀಮನಹಳ್ಳಿ
1284,Bheemanakone,ಭೀಮನಕೋಣೆ
1285,Bheemaneri,ಭೀಮನೇರಿ
1286,Bhendigeri,ಬೆಂಡಿಗೇರಿ
1287,Bhendwad,ಭೆಂಡವಾಡ
1288,Bherya,ಭೇರ್ಯಾ
1289,Bhimalli,ಭೀಮಳ್ಳಿ
1290,Bhiradi,ಭಿರಡಿ
1291,Bhodan,ಭೋಧನ
1292,Bhogadhi,ಬೊಗಾದಿ
1293,Bhogadi,ಬೋಗಾದಿ
1294,Bhogapura,ಭೋಗಾಪುರ
1295,Bhogavi,ಭೋಗಾವಿ
1296,Bhoghavati,ಭೋಗಾವತಿ
1297,Bhoj,ಭೋಜ
1298,Bhoodihal,ಬೂದಿಹಾಲ್‌
1299,Bhoohalli,ಓರೋಹಳ್ಳಿ
1300,Bhosaga,ಭೋಸಗಾ
1301,Bhujanganagara,ಭುಜಂಗನಗರ
1302,Bhuranki,ಭೂರಣಕಿ
1303,Bhusnoor,ಹೂನೂರ
1304,Bhuvana halli,ಬೂವನಹಳ್ಳಿ
1305,Bhuvanahalli,ಬೂವನಹಳ್ಳಿ
1306,Bhuvanahally,ಬೂವನಹಳ್ಳಿ
1307,Bhyramangala,ಭೈರಮಂಗಲ
1308,Bidadi,ಆಡಿ
1309,Bidaluru,ಬಿದಲೂರು
1310,Bidanoor,ಬಿದನೂರ
1311,Bidara halli,ಬಿದರ ಹಳ್ಳಿ
1312,Bidara halli (gp),ಹೆಚ್‌.ಕೆ.ಹಳ್ಳಿ
1313,Bidara hally,ಬಿದರ ಹಳ್ಳಿ
1314,Bidaragodu,ಬಿದರಗೋಡು
1315,Bidaraguppe,ಬಿದರಗುಪ್ಪೆ
1316,Bidarahalli,ಬಿದರ ಹಳ್ಳಿ
1317,Bidarakere,ಬಿದರಕೆರೆ
1318,Bidarakka,ಬಿದರಕ್ಕ
1319,Bidarakote,ಬಿದರಕೋಟೆ
1320,Bidarakundi,ಬಿದರಕುಂದಿ
1321,Bidare,ಬಿದರೆ
1322,Bidari,ಬಿದರಿ
1323,Bidi,ಸುಣಕಲ್ಲಬಿದರಿ
1324,Bidnal,ಬಿಡನಾಳ
1325,Bidrakana,ಬಿದ್ರಕಾನ
1326,Bijadi,ಬೀಜಾಡಿ
1327,Bijagarni,ಬಿಜಗರ್ಣಿ
1327,Bijagarni,ಬಿಜಗರ್ಣಿ
1328,Bijanagera,ಬಿಜನಗೇರಾ
1329,Bijapur,ಬಿಜೂರು
1330,Bijapur city,ಬಿಜಾಪುರ ನಗರ
1331,Bijavara,ಬಿಜವಾರ
1332,Bijjaragi,ಬಿಜ್ಜರಗಿ
1333,Bijjavara,ಬಿಜ್ಜವಾರ
1334,Bijjur,ಬಿಜ್ಜೂರ
1335,Bijuru,ಬಿಜೂರು
1336,Bikkodu,ಬಿಕ್ಕೋಡು
1337,Bilagi,ಬಿಳಗಿ
1338,Bilagumba,ಬಿಳಗುಂಬ
1339,Bilaki,ಬಿಳಕಿ
1340,Bilavani,ಬಿಳವಾಣಿ
1341,Bilhalli,ಬಿಸಲಹಳ್ಳಿ
1342,Bilhar,ಬಿಳ್ಹಾರ
1343,Bilichodu,ಬಿಳಿಚೋಡು
1344,Bilidevalaya,ಬಿಳಿದೇವಾಲಯ
1345,Biligere,ಬಿಳಿಗೆರೆ
1346,Bilikallahalli,ಬಿಳೇಕಲ್ಲಹಳ್ಳಿ
1347,Bilikere,ಬಿಳಿಕೆರೆ
1348,Biliki,ಬಿಳಿಕಿ
1349,Bilinele,ಬಿಳಿನೆಲೆ
1350,Bilkerur,ಬಿಲ್‌ ಕೆರೂರ
1351,Billadi,ಬಿಲ್ಲಾಡಿ
1352,Billapura,ಬಿಲ್ಲಾಪುರ
1353,Billur,ಬಿಳ್ಳೂರು
1354,Bilugunda,ಬಿಳುಗುಂದ
1355,Bilvuala,ಬಿಳುವಾಲ
1356,Bilwar 18,ಬಿಳವಾರ
1357,Bindiganavile,ನವಿಲೆ
1358,Binjawadagi,ಬಿಂಜವಾಡಗಿ
1359,Binkadakatti,ಬಿಂಕದಕಟ್ಟಿ
1360,Binthravalli,ಬಿಂತ್ರವಳ್ಳಿ
1361,Biradahalli,ಬಿರಡಹಳ್ಳಿ
1362,Biraladinni,ಬೀರಲದಿನ್ನಿ
1363,Birunani,ಬಿರುನಾಣಿ
1364,Birur(munsipal),ಬೀರೂರು
1365,Biryal (b) 11,ಬುಗಟೆಆಲೂರ
1366,Bisalahalli,ಬಿಸಲಹಳ್ಳಿ
1367,Bisalakoppa,ಬಿಸಲಕೊಪ್ಪ
1368,Bisalavadi,ಬಿಸಲವಾಡಿ
1369,Bisalere,ಬಿಸಲೆರೆ
1370,Biskuru,ಬಿಸ್ಕುರು
1371,Bislehalli,ಬಿಸಲೇಹಳ್ಳಿ
1372,Bisrahalli,ಬಿಸಲಹಳ್ಳಿ
1373,Bistuvalli,ಬಿಸ್ತುವಳ್ಳಿ
1374,Bittangala,ಬಿಟ್ಟಂಗಾಲ
1375,Bittasadnra,ಬಿಟ್ಟಸಂದ್ರ
1376,Bobruwada,ಬೊಬ್ರವಾಡ
1377,Bochanahalli,ಬೋಚನಹಳ್ಳಿ
1378,Bokikere,ಬೋಕಿಕೆರೆ
1379,Bola,ಬೋಳಾ
1380,Bolachikkalaki,ಬೋಳಚಿಕ್ಕಲಕಿ
1381,Bolana halli,ಬೋಳನಹಳ್ಳಿ
1382,Bolanthur,ಬೋಳಂತೂರು
1383,Boliyar,ಬೊಳಿಯಾರು
1384,Bommagatta,ಬೊಮ್ಮಗಟ್ಟ
1385,Bommalapura,ಬೊಮ್ಮಲಾಪುರ
1386,Bommana halli,ಬೊಮ್ಮನಹಳ್ಳಿ
1387,Bommanahalli,ಬೊಮ್ಮನಹಳ್ಳಿ
1387,Bommanahalli,ಬೊಮ್ಮನಹಳ್ಳಿ
1388,Bommarabettu,ಬೊಮ್ಮರಬೆಟ್ಟು
1389,Bommasandra,ಬಿ.ಬೊಮ್ಮಸಂದ್ರ
1390,Bommenahalli,ಬೊಮ್ಮೇನಹಳ್ಳಿ
1391,Bommeshettihalli,ಭೊಮಿಶೆಟ್ಟಿಹಳ್ಳಿ
1392,Bonthi,ಬೋಂತಿ
1393,Boodanooru,ಆನೂರ
1394,Boodi guppe,ಬೂದಿ ಗುಪ್ಪೆ
1395,Boodigere,ಬೂದಿಗೆರೆ
1396,Boodikote,ಬೂದಿಕೋಟೆ
1397,Bookinakere,ಕೆರೆ
1398,Boopaltegnoor,ಭೂಪಾಲತೆಗನೂರ
1399,Boppegowdana pura,ಪುರ
1400,Borgal,ಬೋರಗಲ
1401,Borgaon,ಬೊರ್ಗವ್ನ್
1402,Brahmasamudra,ಬ್ರಹ್ಮಸಮುದ್ರ
1403,Bramhadevara hally,ಬ್ರಹ್ಮದೇವರಹಳ್ಳಿ
1404,Budagatti,ಬೂದಗಟ್ಟಿ
1405,Budagumpa,ಬೂದಗುಂಪ
1406,Budapanahalli,ಬುಡಪನಹಳ್ಳಿ
1407,Budarkatti,ಬುಡ್ರಕಟ್ಟಿ
1408,Budhagavi,ಬುಧಾಗಾವಿ
1409,Budibettea,ಬೂದಿಬೆಟ್ಟ
1410,Budihal sa,ಬೂದಿಹಾಳ SH
1411,Budihal sk,ಬೂದಿಹಾಳ ಎಸ್‌.ಕೆ.
1412,Budnahatti,ಬುಡ್ನಹಟ್ಟಿ
1413,Buduganahalli,ದುಗ್ಗನಹಳ್ಳಿ
1414,Bugatialur,ಆಳೂರ
1415,Bukkambudi,ಬುಕ್ಕಾಂಬುಧಿ
1416,Bukkapatna,ಬುಕ್ಕಪಟ್ಟಣ
1416,Bukkapatna,ಬುಕ್ಕಪಟ್ಟಣ
1417,Bukkasagara,ಬುಕ್ಕಸಾಗರ
1418,Bulasagara,ಬುಳುಸಾಗರ
1419,Bupasandra,ಬೂಪಸಂದ್ರ
1420,Burudagunte,ಬುರುಡಗುಂಟೆ
1421,Burudukatti,ಬುರಡೀಕಟ್ಟಿ
1422,Burujinaroppa,ಬುರುಜಿನರೊಪ್ಪ
1423,Buthaladinni,ಆಡಿ
1424,Buvanakote,ಭುವನಕೋಟೆ
1425,Byadanuru,ಬ್ಯಾಡನೂರು
1426,Byadara haly,ಹೆಚ್. ಬ್ಯಾಡರಹಳ್ಳಿ
1427,Byadarahalli,ಬ್ಯಾಡರಹಳ್ಳಿ
1428,Byadarahally,ಹೆಚ್. ಬ್ಯಾಡರಹಳ್ಳಿ
1429,Byagadaden halli,ಬ್ಯಾಗಡದೇನಹಳ್ಳಿ
1430,Byagagotta,ಬ್ಯಾಡಗೊಟ್ಟ
1431,Byagavat,ಭಾಗವತಿ
1432,Byahatti,ಬ್ಯಾಹಟ್ಟಿ
1433,Byakaravally,ಬ್ಯಾಕರವಳ್ಳಿ
1434,Byakod,ಬ್ಯಾಕೋಡ
1434,Byakod,ಬ್ಯಾಕೋಡ
1435,Byakud,ಬ್ಯಾಕೂಡ
1436,Byalahal,ಬ್ಯಾಲಹಾಳು
1437,Byalhalli (k),ಬ್ಯಾಲಹಳ್ಳಿ
1438,Byalya,ಬ್ಯಾಲ್ಯ
1439,Byaravalli,ಬ್ಯಾರವಳ್ಳಿ
1440,Byasigadere,ಬ್ಯಾಸಿಗದೇರಿ
1441,Byatharahosahalli,ಭೈತರಹೊಸಹಳ್ಳಿ
1442,Bychanahally,ಬೈಚನಹಳ್ಳಿ
1443,Bychapura,ಬೈಚಾಪುರ
1444,Bylahally,ಬೈಲಹಳ್ಳಿ
1445,Bylakuppe,ಬೈಲುಕುಪ್ಪೆ
1446,Bylanarasapura,ಬೈಲನರಸಾಪುರ
1448,Byluvaddigeri,ಬೈಲುವದ್ದಿಗೇರಿ
1449,Byndoor,ಬೈಂದೂರ್
1450,Byradevanahalli,ಬೈರದೇವನಹಳ್ಳಿ
1451,Byraganahalli,ಬೈರಗಾನಹಳ್ಳಿ
1452,Byrakur,ಬೈರಕೂರು
1453,Byrapur,ಬೈರಾಪುರ
1454,Byrapura,ಬೈರಾಪುರ
1455,Byrapura,ಬೈರಾಪುರ
1456,C n halli patna,ಗುಡೂರ ಎಸ್‌.ಸಿ.
1457,C s pura,ಸಿ.ಎಸ್‌.ಪುರ
1458,C t kere,ಕೆರೆ
1459,C.b.kere,ಕೆರೆ
1460,C.k.pura,ಸಿ.ಕೆ.ಪುರ
1461,Ch dapka,ದಾಬಕಾ (ಚೌ)
1462,Chabbi,ಛಬ್ಬಿ
1463,Chachadi,ಚಚಡಿ
1464,Chadachan,ಚಡಚಣ
1465,Chagabhavi,ಚಾಗಭಾವಿ
1466,Chagachagere,ಚಗಚಗೆರೆ
1467,Chakavaelur,ಚಾಕವೇಲು
1468,Chakkere,ಚಕ್ಕೆರೆ
1469,Chakkodana halli,ಚಕ್ಕೋಡನಹಳ್ಳಿ
1470,Chalgera,ಚಳಗೇರಾ
1471,Chalkapur,ಚಾಳಕಾಪೂರ
1472,Challa halli,ಚಲ್ಲಹಳ್ಳಿ
1473,Challageri,ಚಳಗೇರಿ
1474,Challagurki,ಚಳ್ಳಗುರ್ಕಿ
1475,Challakere,ಕೆರೆ
1476,Chamakeri,ಚಮಕೇರಿ
1477,Chamana hally,ಚಾಮನಹಳ್ಳಿ
1478,Chamanal,ಚಾಮನಾಳ
1479,Chamarajanagar,ಜನಗಾ
1480,Chambol,ಚಾಂಬೋಳ
1481,Chamundi betta,ಚಾಮುಂಡಿ ಬೆಟ್ಟ
1482,Chanalu,ಚಾನಾಳು
1483,Chanamgere,ಚನ್ನಂಗೆರೆ
1484,Chandagalu,ಚಂದಗಾಲು
1485,Chandagalu(mandya),ಚಂದಗಾಲು
1486,Chandanhalli,ಚಂದನಹಳ್ಳಿ
1487,Chandankera,ಚಂದನಕೇರಾ
1488,Chandapur,ಚಂದಾಪೂರ
1489,Chandarki,ಹಂದರಕಿ
1490,Chandavara,ಚಂದಾವರ
1491,Chandhakavadi,ಚಂದಕವಾಡಿ
1492,Chandikapur,ಚಂಡಕಾಪೂರ
1493,Chandkote,ಕೋಟ
1494,Chandoori,ಚಾಂಧೂರಿ
1495,Chandrabanda,ಚಂದ್ರಬಂಡಾ
1496,Chandragiri,ಚಂದ್ರಗಿರಿ
1497,Chandragutti,ಚಂದ್ರಗುತ್ತಿ
1498,Chandrapura,ಪುರ
1499,Chandur,ಚಂದೂರ
1500,Changadihally,ಚಂಗಡೀಹಳ್ಳಿ
1501,Changavara,ಚಂಗಾವಾರ
1502,Changlera,ಚಾಂಗಲೇರಾ
1503,Channadevi agrahara,ಚನ್ನಾದೇವಿ ಅಗ್ರಹಾರ
1504,Channagonda,ಚನ್ನಗೊಂಡ
1505,Channahalli,ಚನ್ನಹಳ್ಳಿ
1506,Channali,ಚನ್ನಳ್ಳಿ
1507,Channammanagathihalli,ಚನ್ನಮ್ಮನಾಗತಿಹಳ್ಳಿ
1508,Channangihally,ಚನ್ನಂಗಿಹಳ್ಳಿ
1509,Channapatna town,ಚನ್ನಪಟ್ಟಣ ನಗರ
1510,Channarayapatna,ಚನ್ನರಾಯಪಟ್ಟಣ
1511,Channasandra,ಚನ್ನಸಂದ್ರ
1512,Channenahalli,ಚನ್ನೇನ ಹಳ್ಳಿ
1513,Channeshpura,ಚನ್ನೆಶಪುರ
1514,Channkal kaval,ಚನ್ನಕಲ್‌ ಕಾವಲು
1515,Chantaru,ಚಾಂತಾರು
1516,Chapgaon,ಚಾಪಗಾಂವ
1517,Chapparada halli,ಚಪ್ಪರದಹಳ್ಳಿ
1518,Chara,ಚಾರ
1519,Charmady,ಚಾರ್ಮಾಡಿ
1520,Chatachattihally,ಹಟ್ಟಿ
