GP CODE,GP NAME ,SCHCD,SCHNAME
211810013,GAUDAKERA,21181007301,GOUDKERA PS
211810013,GAUDAKERA,21181007351,GOUDKERA UPS
211810013,GAUDAKERA,21181007401,JATIPUR PS
211810013,GAUDAKERA,21181007501,KALIKA NUAPADA PUPS
211810013,GAUDAKERA,21181007701,KHANDIGHAR UGUPS
211810013,GAUDAKERA,21181007702,REGIONAL GRAMESWAR HS
211810013,GAUDAKERA,21181007901,PANDASWAR PS
211810013,GAUDAKERA,21181008001,SATEISHIBATIA PS
211810014,GOPINATHPUR,21181008002,NILACHAKRA NAGAR PROJECT PS
211810014,GOPINATHPUR,21181008101,ALIKIA PS
211810014,GOPINATHPUR,21181008151,ALIKIA UPS
211810014,GOPINATHPUR,21181008401,KHANDIABANDHA PROJECT UPS
211810014,GOPINATHPUR,21181008701,MANGARAJPUR PUPS
211810014,GOPINATHPUR,21181008801,GOPINATHPUR PS
211810014,GOPINATHPUR,21181008802,GOVT. UG HIGH SCHOOL GOPINATHPUR
211810014,GOPINATHPUR,21181008851,SWAMI VIVEKANANDA SIKHSHYA KENDRA
211810014,GOPINATHPUR,21181008852,FAKIR MOHAN BIDYAMANDIR
211810014,GOPINATHPUR,21181008901,KADALIBARIPATNA PROJECT UPS
211810015,HANTUK,21181009301,BANIAKERA PUPS
211810015,HANTUK,21181009401,HANTUK UGUPS
211810015,HANTUK,21181009402,NATIA PS
211810015,HANTUK,21181009471,BATESWARDEV HS
211810015,HANTUK,21181009601,KURUNTI PS
211810016,HAREKRUSHNAPUR,21181009701,BATAGAON PS
211810016,HAREKRUSHNAPUR,21181009801,BIRAHAREKRUSHNAPUR HS
211810016,HAREKRUSHNAPUR,21181009802,BIRA HAREKRUSHNAPUR PS
211810016,HAREKRUSHNAPUR,21181009803,PATTANAIKSAHI PS
211810016,HAREKRUSHNAPUR,21181009804,GOLASAHI PROJECT PS
211810016,HAREKRUSHNAPUR,21181009805,BIRA HAREKRUSHNAPUR UPS
211810016,HAREKRUSHNAPUR,21181009851,ST.XAVIERS HIGH SCHOOL
211810016,HAREKRUSHNAPUR,21181009881,"SARASWATI SHISHUVIDYA MANDIRA,BHKPUR"
211810016,HAREKRUSHNAPUR,21181009901,BANAMALIPUR PS
211810016,HAREKRUSHNAPUR,21181009902,DHAUDIA PS
211810016,HAREKRUSHNAPUR,21181009903,SRIKSHETRAPAL UPS
211810016,HAREKRUSHNAPUR,21181010201,NUAPATNA PS
211810016,HAREKRUSHNAPUR,21181010202,RENDUA PS
211810016,HAREKRUSHNAPUR,21181010301,PANCHAMUHAN PUPS
211810017,JAMARSUAN,21181010501,CHARISRI HS
211810017,JAMARSUAN,21181010502,CHARISRI NODAL UPS
211810017,JAMARSUAN,21181010503,NANDASAHI PS
211810017,JAMARSUAN,21181010504,PATRAPADA PS
211810017,JAMARSUAN,21181010601,JAMARSUAN UGUPS
211810017,JAMARSUAN,21181010602,NUAGAN PS
211810017,JAMARSUAN,21181010603,TALA KANDURIAPADA PROJECT PS
211810018,KANHEI BIDYADHARPUR,21181010801,ATHARABHAGA PS
211810018,KANHEI BIDYADHARPUR,21181010802,KANHEI BIDYADHARPUR PS
211810018,KANHEI BIDYADHARPUR,21181010803,MADHUSUDAN HS
211810018,KANHEI BIDYADHARPUR,21181010804,MADHUSUDAN UPS
211810018,KANHEI BIDYADHARPUR,21181010881,"SARASWATI SISU BIDYAMANDIR,GOLAPADA"
211810018,KANHEI BIDYADHARPUR,21181010901,KHAMAR PS
211810018,KANHEI BIDYADHARPUR,21181011201,MAHAVIR HS
211810018,KANHEI BIDYADHARPUR,21181011202,SIRULI UGUPS
211810018,KANHEI BIDYADHARPUR,21181011301,SUJANPUR PS
211810018,KANHEI BIDYADHARPUR,21181011351,SUJANPUR UPS
211810019,KERANDIPUR,21181011501,BALIPATNA PS
211810019,KERANDIPUR,21181011502,PODAKERA PS
211810019,KERANDIPUR,21181011503,UTTARAHANA UGUPS
211810019,KERANDIPUR,21181011601,KAMASASAN PUPS
211810019,KERANDIPUR,21181011602,PARIDOBANDHA PS
211810019,KERANDIPUR,21181011701,KERANDIPUR PS
211810019,KERANDIPUR,21181011702,SWAINKERA PS
211810019,KERANDIPUR,21181011703,KALIKA NARAYANI UPS
211810019,KERANDIPUR,21181011704,KALIKA NARAYANI BIDYAPITHA
211810020,MALATIPATAPUR,21181012001,GOVT.KAPOTESWAR UGHS
211810020,MALATIPATAPUR,21181012101,MALATIPATAPUR UGUPS
211810021,PRATAP PURUSOTTAMPUR,21181012201,KRUSHNANJANPUR PS
211810021,PRATAP PURUSOTTAMPUR,21181012301,BRAHMAN ALANDIA PS
211810021,PRATAP PURUSOTTAMPUR,21181012302,NAKUAPADA PS
211810021,PRATAP PURUSOTTAMPUR,21181012303,PRATAPPURUSOTTAMPUR HS
211810021,PRATAP PURUSOTTAMPUR,21181012304,PRATAP PURUSOTTAMPUR NODAL UPS
211810021,PRATAP PURUSOTTAMPUR,21181012305,BEHERASAHI PROJECT PS
211810021,PRATAP PURUSOTTAMPUR,21181012501,PANDUA PS
211810022,PRATAP RAMACHANDRAPUR,21181012601,ANKIA PROJECT PS
211810022,PRATAP RAMACHANDRAPUR,21181012701,AROL PS
211810022,PRATAP RAMACHANDRAPUR,21181012702,NUAPATNA PS
211810022,PRATAP RAMACHANDRAPUR,21181012703,AROL UPS
211810022,PRATAP RAMACHANDRAPUR,21181013001,JIRAKANDI PS
211810022,PRATAP RAMACHANDRAPUR,21181013101,KARADI PS
211810022,PRATAP RAMACHANDRAPUR,21181013301,BALIGORADI PROJECT UPS
211810022,PRATAP RAMACHANDRAPUR,21181013302,DOMANIA MALASAHI PS
211810022,PRATAP RAMACHANDRAPUR,21181013303,PRATAP RAMACHANDRAPUR NODAL UPS
211810022,PRATAP RAMACHANDRAPUR,21181013304,GHOSARAPADA PROJECT PS
211810022,PRATAP RAMACHANDRAPUR,21181013305,HADANAIKULA PROJECT PS
211810022,PRATAP RAMACHANDRAPUR,21181013306,G.U.M. BIDYAPITHA
211810023,RAIGORADA,21181013501,BARANA UGUPS
211810023,RAIGORADA,21181013601,NAIGUAN PS
211810023,RAIGORADA,21181013602,MATHASAHI PPS
211810023,RAIGORADA,21181013701,NUAPADA PS
211810023,RAIGORADA,21181013901,SANUA PROJECT UPS
211810024,SAMANGA,21181014001,KASIJAGANNATHPUR PS
211810024,SAMANGA,21181014002,ANNAPURNA BANA BIDYALAYA
211810024,SAMANGA,21181014003,ANNAPURNA UPS
211810024,SAMANGA,21181014101,KHADIPADA PS
211810024,SAMANGA,21181014102,JAGYNESWARI UPS
211810024,SAMANGA,21181014301,KANTHAPUR PUPS
211810024,SAMANGA,21181014302,"GOVT. U.G. HS, PARBATIPUR"
211810024,SAMANGA,21181014303,GOLASAHI PROJECT PS
211810024,SAMANGA,21181014401,SANKARPUR PROJECT PS
211810025,SASANDAMODARPUR,21181014451,PRASHANTI INTERNATIONAL SCHOOL
211810025,SASANDAMODARPUR,21181015001,GADADHARPATANA PROJECT PS
211810025,SASANDAMODARPUR,21181015101,GUNTHA PILIPILA PS
211810025,SASANDAMODARPUR,21181015501,RAMAHARI BIDYAPITHA
211810025,SASANDAMODARPUR,21181015502,SASANDAMODARPUR PS
211810025,SASANDAMODARPUR,21181015503,SASANDAMODARPUR UPS
211810024,SAMANGA,21181015581,BINAYAKA SIKHYA MANDIR
211810025,SASANDAMODARPUR,21181015701,BADA PAIKASAHI PROJECT PS
211810025,SASANDAMODARPUR,21181015702,BASUDEV BALLAV PROJECT UPS
211810025,SASANDAMODARPUR,21181015801,UTTARKANA PS
211810025,SASANDAMODARPUR,21181015802,NUAGAON PROJECT UPS
211810026,TALAJANGA,21181015901,TALAJANGA UGUPS
211810026,TALAJANGA,21181015902,DIHASAHI PPS
211810026,TALAJANGA,21181015951,PANCHAYAT HS
211811001,ALAGUM,21181100101,ALAGUM UPS (GOVT)
211811001,ALAGUM,21181100103,KHANDAYATSAHI PS
211811001,ALAGUM,21181100104,MALISAHI PUPS
211811001,ALAGUM,21181100151,SARASWATI SISHU MANDIR
211811001,ALAGUM,21181100201,BATULIPADA PS
211811001,ALAGUM,21181100202,JAGESWARI BIDYAPITHA
211811001,ALAGUM,21181100301,BASANTAMALA PROJECT PS
211811001,ALAGUM,21181100302,LAXMINRUSINGH NODAL UPS
211811001,ALAGUM,21181100401,KAHNAPUR PS
211811002,BALAPUR,21181100501,BALAPUR HIGH SCHOOL
211811002,BALAPUR,21181100502,BALAPUR NODAL UPS
211811002,BALAPUR,21181100503,BAMPAL PS
211811002,BALAPUR,21181100504,KUSUMESWAR PS
211811002,BALAPUR,21181100601,RAICHAKRADHARPUR HS
211811002,BALAPUR,21181100602,RAICHAKRADHARPUR PS
211811002,BALAPUR,21181100603,RAICHAKRADHARPUR UPS
211811002,BALAPUR,21181100701,BAINSIBADI PS
211811002,BALAPUR,21181100702,SARANGAJODI UGUPS
211811002,BALAPUR,21181100781,"SARASWATI SHISHU BIDYA MANDIR,SARANGJODI"
211811002,BALAPUR,21181100801,TARINI PS
211811003,BALARAMPUR GARH,21181100901,BALARAMPUR GARH PS
211811003,BALARAMPUR GARH,21181100902,BASUDEV NODAL UPS
211811003,BALARAMPUR GARH,21181100903,GENDAMALI PS
211811003,BALARAMPUR GARH,21181100904,KANLAPADA PS
211811003,BALARAMPUR GARH,21181100905,MAHURABALISAHI PS
211811003,BALARAMPUR GARH,21181100906,PATANASAHI PROJECT PS
211811003,BALARAMPUR GARH,21181100907,MADHIPUR PROJECT PS
211811003,BALARAMPUR GARH,21181101001,NUABUDHAKERA PS
211811003,BALARAMPUR GARH,21181101002,PANCHASAKHA HS
211811003,BALARAMPUR GARH,21181101003,BIBHUTI POKHARI PROJECT PS
211811003,BALARAMPUR GARH,21181101051,"SARASWATI SHISHU MANDIR, NUABUDHAKERA"
211811003,BALARAMPUR GARH,21181101101,PANCHASAKHA VIDYA NIKETAN NODAL
211811003,BALARAMPUR GARH,21181101102,PURUNABUDHAKERA PUPS
211811004,BIDYADHARPUR,21181101201,BIDYADHARPUR NODAL UPS
211811004,BIDYADHARPUR,21181101202,BAISTNABSAHI PROJECT PS
211811003,BALARAMPUR GARH,21181101301,DIPIDEULI PS
211811004,BIDYADHARPUR,21181101401,GOPABANDHU JANMAPITHA HS
211811004,BIDYADHARPUR,21181101402,GUALIGORADA UGUPS
211811004,BIDYADHARPUR,21181101501,SUANDO PS
211811018,PENTHAPADA,21181101601,AHAMADPUR PROJECT UPS
211811005,BIRA RAMACHANDRAPUR,21181101602,BIRA RAMACHANDRAPUR PS
211811005,BIRA RAMACHANDRAPUR,21181101603,BIRA RAMACHANDRAPUR UPS
211811005,BIRA RAMACHANDRAPUR,21181101604,DUNGAR PS
211811005,BIRA RAMACHANDRAPUR,21181101701,BALISAHI CHANDRAKOTE UGUPS
211811005,BIRA RAMACHANDRAPUR,21181101801,MUNINDA PROJECT PS
211811005,BIRA RAMACHANDRAPUR,21181102001,MAHABALPADA PS
211811005,BIRA RAMACHANDRAPUR,21181102101,TALAPADA PS
211811006,BISWANATHPUR,21181102201,PATANASAHI PS
211811006,BISWANATHPUR,21181102301,BASUDEIPUR PS
211811006,BISWANATHPUR,21181102302,BISWANATHPUR PS
211811006,BISWANATHPUR,21181102303,GOPINATHDEV BIDYAPITHA
211811006,BISWANATHPUR,21181102304,KASINATH UPS
211811006,BISWANATHPUR,21181102305,NUAGAON PS
211811006,BISWANATHPUR,21181102306,PANI BHANDAR PS
211811006,BISWANATHPUR,21181102308,UTTANSAHI PROJECT PS
211811006,BISWANATHPUR,21181102401,BRAHMANPADA PUPS
211811007,DAS BIDYADHARPUR,21181102501,LUNIA DIHAPADA PS
211811007,DAS BIDYADHARPUR,21181102601,BHIMAPUR PROJECT UPS
211811007,DAS BIDYADHARPUR,21181102602,PAKHIMUNDA PROJECT UPS
211811007,DAS BIDYADHARPUR,21181102603,PAKHIMUNDA PS
211811007,DAS BIDYADHARPUR,21181102801,GOVT. DAS BIDYADHARAPUR UGHS
211811007,DAS BIDYADHARPUR,21181102901,BHANDARIDANDA PS
211811008,DUGAL,21181103101,ATHAISH PS
211811008,DUGAL,21181103201,BADAHATA PROJECT PS
211811008,DUGAL,21181103202,BIRA GOBINDAPUR HS
211811008,DUGAL,21181103203,BIRA GOBINDAPUR NODAL UPS
211811008,DUGAL,21181103301,DUGAL UGUPS
211811009,JAYAPUR,21181103401,JAYAPUR PROJECT PS
211811009,JAYAPUR,21181103472,INTIGRAL SCHOOL OF EDUCATION
211811018,PENTHAPADA,21181103473,"SARASWATI SISU MANDIR, SAKHIGOPAL"
211811009,JAYAPUR,21181103481,SATYABADI GURUKUL SCHOLARS
211811009,JAYAPUR,21181103501,MATHASAHI PS
211811009,JAYAPUR,21181103502,SATYABADI HIGH SCHOOL
211811009,JAYAPUR,21181103503,SEBAKSAHI PS
211811009,JAYAPUR,21181103541,SATYABADI SANSKRIT VIDYALAYA
211811018,PENTHAPADA,21181103681,"ST. XAVIER HIGH SCHOOL, SAKHIGOPAL"
211811010,KADUA,21181103701,BARAL UGUPS
211811010,KADUA,21181103801,BHATTAPUR PS
211811010,KADUA,21181104001,CHAUDABATIA UGUPS
211811010,KADUA,21181104301,KADUA PS
211811005,BIRA RAMACHANDRAPUR,21181104302,KABIRAJPUR PROJECT PS
211811010,KADUA,21181104351,MAHANTA BALARAMDAS VIDYAPITHA
211811011,KETAKIPATNA,21181104401,ALANDAPADA PS
211811011,KETAKIPATNA,21181104501,BISWANATH DEULI PS
211811011,KETAKIPATNA,21181104502,DEULIPARI HARIJANSAHI PS
211811011,KETAKIPATNA,21181104601,KETAKIPATNA HIGH SCHOOL
211811011,KETAKIPATNA,21181104602,KETAKIPATNA NODAL UPS
211811011,KETAKIPATNA,21181104603,DUBAPATANA PROJECT PS
211811011,KETAKIPATNA,21181104701,BADATOTA PS
211811011,KETAKIPATNA,21181104702,PADMAPUR PS
211811012,MADHUBAN,21181104801,BANAPUR RATNACHIRA PUPS
211811012,MADHUBAN,21181104802,DIHAPURA PS
211811012,MADHUBAN,21181104901,MADHUBAN HIGH SCHOOL
211811012,MADHUBAN,21181104902,MADHUBAN UGUPS
211811012,MADHUBAN,21181105001,DAHANKUMBHARPADA PROJECT UPS
211811012,MADHUBAN,21181105301,SINGHKUDA PS
211811013,MAHURA,21181105501,DUBAIPUR PS
211811013,MAHURA,21181105601,NILAKANTHESWAR NODAL UPS
211811013,MAHURA,21181105602,SHREE JAGANNATH ADARSH U.BIDYAPITHA
211811013,MAHURA,21181105801,PANICHHATRA PROJECT UPS
211811013,MAHURA,21181105901,BAGALPUR PROJECT UPS
211811014,MULA ALASA,21181106201,MANITIRASAHI-PANASPATNA PS
211811014,MULA ALASA,21181106202,GOVT UGHS MULA  ALASA
211811014,MULA ALASA,21181106301,PARAHAT UGUPS
211811014,MULA ALASA,21181106401,TENTULIA PS
211811014,MULA ALASA,21181106402,BAGULAPARI PROJECT PS
211811015,NARENDRAPUR,21181106501,BENAKERA PROJECT UPS
211811015,NARENDRAPUR,21181106601,GHASI BHABANIPUR PS
211811015,NARENDRAPUR,21181106701,NARENDRAPUR PROJECT UPS
211811015,NARENDRAPUR,21181106751,NARENDRAPUR HIGH SCHOOL
211811016,NUA SOMESWARPUR,21181106801,BANAPUR PS
211811016,NUA SOMESWARPUR,21181106851,PANCHASAKHA BIDYAPITHA
211811016,NUA SOMESWARPUR,21181106871,BANAPUR UPS
211811016,NUA SOMESWARPUR,21181106901,BASTAPADA PS
211811016,NUA SOMESWARPUR,21181107001,ATHABATIA PS
211811016,NUA SOMESWARPUR,21181107002,NUA SOMESWARPUR HS
211811016,NUA SOMESWARPUR,21181107003,NUA SOMESWARPUR PS
211811016,NUA SOMESWARPUR,21181107004,NUA SOMESWARPUR UPS
211811016,NUA SOMESWARPUR,21181107005,BARAGHARIASAHI PROJECT PS
211811016,NUA SOMESWARPUR,21181107101,PURUNA SOMESWARPUR PS
211811017,PARAJAPADA,21181107201,KALAPAHAD PS
211811017,PARAJAPADA,21181107251,BHAGABATI SARASWATI SISHU MANDIR
211811017,PARAJAPADA,21181107301,PARAJAPADA PROJECT UPS
211811017,PARAJAPADA,21181107302,DIHASAHI PROJECT PS
211811017,PARAJAPADA,21181107401,"U.G. HS, PARAKENA"
211811018,PENTHAPADA,21181107501,BADAKANJIA PS
211811018,PENTHAPADA,21181107502,HARISARANPUR PS
211811018,PENTHAPADA,21181107503,"PANCHASAKHA PROJECT PS,UANSHADIHA"
211811018,PENTHAPADA,21181107601,GOPALPURPATNA UGUPS
211811009,JAYAPUR,21181107602,"GOVT. GIRLS HS, SAKHIGOPAL"
211811018,PENTHAPADA,21181107603,GOVT UGHS SATYABADI
211811018,PENTHAPADA,21181107671,MILITARY ENGLISH MEDIUM SCHOOL
211811019,RAIKHANDI,21181107701,BADHEIKERA PS
211811019,RAIKHANDI,21181107702,BILIPADA PS
211811019,RAIKHANDI,21181107801,CHAKRAPADA PS
211811019,RAIKHANDI,21181108001,BADA BASANTA PS
211811019,RAIKHANDI,21181108002,GOPABANDHU NODAL UPS
211811019,RAIKHANDI,21181108003,JAYADURGA HIGH SCHOOL
211811019,RAIKHANDI,21181108101,SUANLO PS
211811020,SANDHARA SASAN,21181108202,BADA BHIMADASPUR PROJECT PS
211811020,SANDHARA SASAN,21181108301,GAUDAHAT PROJECT PS
211811020,SANDHARA SASAN,21181108401,HIRANYAPADA PS
211811020,SANDHARA SASAN,21181108501,JAYARAMAPUR UGUPS
211811020,SANDHARA SASAN,21181108701,ICHHAPURSAHI PROJECT UPS
211811020,SANDHARA SASAN,21181108702,OTARAKERA UGUPS
211811020,SANDHARA SASAN,21181108901,BALIHUDA PS
211811020,SANDHARA SASAN,21181108902,SAMANTARAPUR PROJECT UPS
211811020,SANDHARA SASAN,21181108903,NUASAHI PROJECT PS
211811020,SANDHARA SASAN,21181108951,SHREE NILAKANTHADEV BP
211811020,SANDHARA SASAN,21181109001,SOLAHALA PS
211811021,SRI RAMACHANDRAPUR,21181109101,BADA BILASAHI PS
211811021,SRI RAMACHANDRAPUR,21181109102,BALUNKESWAR PS
211811021,SRI RAMACHANDRAPUR,21181109103,BHUTUPADA PS
211811021,SRI RAMACHANDRAPUR,21181109104,CHANDRA BRAHMAPUR PUPS
211811021,SRI RAMACHANDRAPUR,21181109105,HARACHANDI UPS
211811021,SRI RAMACHANDRAPUR,21181109106,MATHASAHI PS
211811021,SRI RAMACHANDRAPUR,21181109107,NAHALA PROJECT UPS
211811021,SRI RAMACHANDRAPUR,21181109108,SRI RAMCHANDRAPUR NODAL UPS
211811021,SRI RAMACHANDRAPUR,21181109109,TIKIBILASAHI PROJECT PS
211811021,SRI RAMACHANDRAPUR,21181109110,NALAKOLIGORADA PROJECT PS
211811021,SRI RAMACHANDRAPUR,21181109151,MATHASAHI HS
211811021,SRI RAMACHANDRAPUR,21181109152,SRI RAMCHANDRAPUR HS
211811022,SUKAL,21181109201,ALISHA PS
211811022,SUKAL,21181109202,ALISHPATANA PROJECT PS
211811022,SUKAL,21181109301,BAMBARADA PROJECT UPS
211811022,SUKAL,21181109302,DAKHINIKERA PS
211811022,SUKAL,21181109401,CHURALI PUPS
211811022,SUKAL,21181109501,DOKHANDAPUR PS
211811022,SUKAL,21181109601,GUALIPARI PUPS
211811022,SUKAL,21181109602,MARKANDAPADA PUPS
211811022,SUKAL,21181109603,SUKAL CPS
211811022,SUKAL,21181109604,TRUTIYADEV UPS
211811022,SUKAL,21181109605,TRUTIYADEV BIDYANIKETAN
211811022,SUKAL,21181109606,SUKALPADA PROJECT PS
211811022,SUKAL,21181109681,"VIVEKANANDA SHIKSHAY KENDRA, SUKAL"
211811010,KADUA,21181114701,HARI SHANKARPUR PROJECT PS
211812001,WardNo01,21181200101,MAUSIMASAHI PROJECT PS
211812001,WardNo01,21181200201,JUNEI PROJECT UPS
211815004,WardNo04,21181200401,KARAMANGA CPS
211812005,WardNo05,21181200501,DALIMBAGORADA PROJECT PS
211812007,WardNo07,21181200601,RAULAPATNA UGUPS
211812007,WardNo07,21181200651,KONARK GIRLS HS
211815007,WardNo07,21181200701,"GOVT. HIGH SCHOOL, KONARK"
211812008,WardNo08,21181200801,CHANDRA BHAGA PROJECT PS
211815009,WardNo09,21181200971,VIVEKANANDA SHIKSHYAKENDRA
211812010,WardNo10,21181201001,KONARK HIGH SCHOOL
211812010,WardNo10,21181201002,"ASHRAM SCHOOL (SSD),KONARK"
211812010,WardNo10,21181201003,JAWAHAR NAVODAYA VIDYLAYA
211812010,WardNo10,21181201051,DAMODAR GIRLS HIGH SCHOOL
211815010,WardNo10,21181201052,KONARK SOVANIYA SIKHYASHRAM
211812010,WardNo10,21181201072,"SARASWATI SISHU MANDIR, KONARK"
211812010,WardNo10,21181201073,VENKATESWAR SCHOOL
211812010,WardNo10,21181201074,"PRIYADARSHI VIDYA MANDIR,KONARK"
211812010,WardNo10,21181201075,"SARASWATI SISHU VIDYA MANDIR,KONARK"
211812011,WardNo11,21181201101,NALAKAN PROJECT PS
211815012,WardNo12,21181201201,BERUHAN PROJECT UPS
211812012,WardNo12,21181201202,ARAKHAKUDA PROJECT PS
211813003,WardNo03,21181300271,AHYA-UL-ULOOM
211813003,WardNo03,21181300301,JAINABAD CPS
211813002,WardNo02,21181300302,"PANCHAYAT NODAL UP SCHOOL, PATAPUR"
211813001,WardNo01,21181300303,PATAPUR DEULI PS
211813003,WardNo03,21181300304,PRACTISING UGUPS
211813001,WardNo01,21181300305,TRINATHA PS
211813004,WardNo04,21181300401,J.B.R GOVT. GIRLS HIGH SCHOOL
211813003,WardNo03,21181300402,NIMAPARA HIGH SCHOOL
211813001,WardNo01,21181300403,SARASWAT SHIKSHYAKENDRA
211813004,WardNo04,21181300404,BHARATIYA VIDYANIKETAN
211813005,WardNo05,21181300501,AMUNIAPATANA PROJECT PS
211813006,WardNo06,21181300601,GOPINATHPATANA PS
211813006,WardNo06,21181300651,JAYADEV VIDYA MANDIR
211813006,WardNo06,21181300652,ST. XAVIER HS
211813006,WardNo06,21181300671,VENKATESWAR SCHOOL
211813006,WardNo06,21181300672,VIVEKANANDA SIKSHA KENDRA
211815007,WardNo07,21181300701,NIMAPARA BAZAR PS
211813008,WardNo08,21181300801,GARH ANDHIA PS
211813008,WardNo08,21181300802,NIMAPARA UGUPS
211813005,WardNo05,21181300851,SARASWATI SHISUMANDIR
211813008,WardNo08,21181300852,"REGIONAL COLLEGE, NIMAPARA"
211813008,WardNo08,21181300853,"SHREE JAGANNATH +2 SCIENCE RESIDENTIAL COLLEGE, NIMAPARA"
211813009,WardNo09,21181300901,ANDHIASAHI PS
211813009,WardNo09,21181300902,ANDHIASAHI UPS
211813009,WardNo09,21181300951,"D.A.V. PUBLIC SCHOOL, NIMAPARA"
211813009,WardNo09,21181300952,MAA DAKHINESWARI VIDYAPITHA
211813010,WardNo10,21181301001,NUHARKIRI PS
211813010,WardNo10,21181301002,TALAANDHIA PROJECT UP SCHOOL
211813010,WardNo10,21181301071,MAA SATHI BHAUNI HIGH SCHOOL
211813011,WardNo11,21181301101,BHUBANPUR PS
211813011,WardNo11,21181301103,JANATA NODAL UP SCHOOL
211814001,WardNo01,21181400101,PIPLI SHASAN PS
211814001,WardNo01,21181400151,"KASTURIBA GANDHI WOMENS COLLEGE,PIPILI"
211814006,WardNo06,21181400171,VIVEKANANDA SHIKHYAKENDRA
211814002,WardNo02,21181400301,DARAJISAHI PROJECT PS
211814004,WardNo04,21181400401,BHAWANIPUR PROJECT UPS
211814004,WardNo04,21181400451,"MAA MANGALA ENGLISH MEDIUM SCHOOL,PIPILI"
211814005,WardNo05,21181400551,"SAI INTEGRAL SCHOOL,PIPILI"
211814006,WardNo06,21181400601,JAWAHAR VIDYAPITHA
211814007,WardNo07,21181400701,NARSINGHPUR PROJECT UPS
211814007,WardNo07,21181400743,MADRASA JAMIA SULTANUL ULOOM
211814008,WardNo08,21181400851,"SSVM,PIPLI"
211814009,WardNo09,21181400901,JAYAPURKILLA PS
211814009,WardNo09,21181400902,PIPLI CPS
211814009,WardNo09,21181400942,"PIPLI COLLEGE,PIPLI"
211814010,WardNo10,21181401001,PIPLI HS
211814010,WardNo10,21181401002,PIPLI MISSION UPS
211814011,WardNo11,21181401101,MADHIALI PS
211814012,WardNo12,21181401151,PIPLI NAC GIRLS HS
211814012,WardNo12,21181401201,KHANDIAGIRI PS
211814013,WardNo13,21181401301,SIRIAPUR IDEAL PS
211814014,WardNo14,21181401302,BLOCK COLONY UPS
211814013,WardNo13,21181401381,ST. XAVIER'S HIGH SCHOOL
211815013,WardNo13,21181401382,OMM SHANTI COLLEGE OF SCIENCE & TECHNOLOGY
211814013,WardNo13,21181401383,VIVEKANANDA PUBLIC SCHOOL
211814014,WardNo14,21181401401,SULTAN NAGAR PROJECT UPS
211814015,WardNo15,21181401501,JAYAPUR SHASAN PUPS
211815001,WardNo01,21181500101,MANGALAGHAT CPS
211815001,WardNo01,21181500102,MATITOTA PS
211815032,WARDNO32,21181500103,ACHYUTA NANDA PROJECT PS
211815001,WardNo01,21181500181,GOPABANDHU VIDYANIKETAN
211815010,WardNo10,21181500182,VINOBA BHAVE PRIMARY SCHOOL
211815002,WardNo02,21181500201,CHUDANGSAHI NO. 1 PUPS
211815002,WardNo02,21181500202,MARKANDESWARSAHI HARIJAN PS
211815002,WardNo02,21181500203,PANDA NIJOGA SANSKRIT VIDYALAYA
211815003,WardNo03,21181500301,BASELISAHI PUPS
211815006,WardNo06,21181500401,GOUDBADASAHI UPS
211815005,WardNo05,21181500501,GADADHAR HIGH SCHOOL
211815002,WardNo02,21181500502,MARKANDESWARSAHI PS
211815002,WardNo02,21181500503,MARKANDESWARSAHI UPS
211815005,WardNo05,21181500504,HATISAL PROJECT PS
211815005,WardNo05,21181500551,SARASWAT BIDYA NIKETAN
211815005,WardNo05,21181500552,SARASWATA VOCATIONAL HS
211815005,WardNo05,21181500553,"NILACHAL NARAYAN AYURVEDA-CHATUSPATHY, LOKANATH ROAD"
211815006,WardNo06,21181500601,BEATRIX PS
211815006,WardNo06,21181500602,HARACHANDISAHI PS
211815007,WardNo07,21181500603,SUKHALATA MEMORIAL GIRLS HS
211815006,WardNo06,21181500604,SWARGADWAR PS
211815006,WardNo06,21181500605,VIJAYA NAGAR PROJECT PS
211815006,WardNo06,21181500606,HARIHARA SANSKRUTA VIDYALAYA
211815006,WardNo06,21181500651,BEATRIX UPS
211815006,WardNo06,21181500652,"SARASWATI SISHUMANDIR,HARACHANDISAHI"
211815006,WardNo06,21181500653,BEATRIX HIGH SCHOOL
211815006,WardNo06,21181500681,DAV PUBLIC SCHOOL
211815008,WardNo08,21181500701,BHARAT SEVASHRAM SANGH UGUPS
211815008,WardNo08,21181500702,BSS PRANAVANANDA VIDYAMANDIR
211815007,WardNo07,21181500751,ACADEMY OF INTEGRAL EDUCATION
211815007,WardNo07,21181500752,ATIBADI JAGANNATH DAS ACADEMY
211815002,WardNo02,21181500753,PANDA NIJOGA SANSKRIT SCHOOL
211815009,WardNo09,21181500801,BALISAHI HARIZAN PS
211815009,WardNo09,21181500803,SWETAGANGA PS
211815009,WardNo09,21181500804,SWETAGANGA UPS
211815008,WardNo08,21181500851,BIBEKANANDA BIDYA MANDIR
211815009,WardNo09,21181500901,BALISAHI PS
211815009,WardNo09,21181500902,MOCHISAHI PS
211815009,WardNo09,21181500903,MUNICIPAL HIGH SCHOOL
211815009,WardNo09,21181500904,BAISHNAB DARSHAN VIDYAPITHA
211815011,WardNo11,21181501001,RATNAKAR UGUPS
211815010,WardNo10,21181501002,SANKARACHARYA SANSKRIT TOLL
