SCHCD|LONGITUDE|LATITUDE
21150110801|84.84272|20.69864
21150110901|85.16671|20.80546
21150111001|85.16025|20.79189
21150111002|85.15296|20.79092
21150111003|85.16769|20.77797
21150111101|85.16561|20.79394
21150111202|85.14747|20.80381
21150111203|85.12381|20.79056
21150111205|85.12772|20.79764
21150111206|85.13156|20.79333
21150111207|85.13524|20.81402
21150111208|85.13446|20.80179
21150111301|85.12841|20.82692
21150111401|84.98123|20.80079
21150111501|85.11011|20.81772
21150111502|85.11011|20.81797
21150111503|85.10419|20.81099
21150111601|85.11687|20.80756
21150111602|85.11672|20.80566
21150111701|85.11228|20.82156
21150111801|85.08697|20.69686
21150111901|85.08353|20.71100
21150112101|85.09218|20.68838
21150112201|85.09292|20.71967
21150112401|84.79052|20.71948
21150112601|84.75547|20.73681
21150112701|84.77021|20.72908
21150112902|84.76867|20.73878
21150112903|84.76718|20.73984
21150113101|84.78723|20.81041
21150113301|84.77478|20.75297
21150113401|84.78768|20.74939
21150113501|85.09833|20.76020
21150113801|85.05922|20.76944
21150113901|85.08097|20.76647
21150113903|85.07461|20.76878
21150113904|85.08014|20.76725
21150114001|85.07800|20.75261
21150114002|85.06799|20.75797
21150114101|85.08831|20.75292
21150114501|84.86444|20.79236
21150114701|84.92658|20.72681
21150114801|84.92197|20.74322
21150115001|84.90319|20.75661
21150115002|84.89392|20.75681
21150115101|84.92806|20.77028
21150115201|84.85639|20.77144
21150115302|84.99239|20.76527
21150116001|84.98512|20.79143
21150116002|84.98178|20.79145
21150116101|84.97568|20.79578
21150116201|84.98410|20.79771
21150116801|84.97722|20.75781
21150116802|84.98492|20.75758
21150117101|84.98297|20.72950
21150117301|85.00994|20.73625
21150117401|85.00955|20.73402
21150117601|85.00291|20.73260
21150117602|84.99988|20.73375
21150118001|85.04131|20.74072
21150118101|85.02933|20.73694
21150118102|85.02808|20.73536
21150118103|85.01968|20.73336
21150118104|85.02808|20.73456
21150118601|84.84942|20.64933
21150118701|84.85239|20.63758
21150118703|84.84303|20.64353
21150118704|84.84342|20.65091
21150118802|84.87222|20.66959
21150119101|85.04024|20.82010
21150119102|85.04394|20.82156
21150119502|85.08159|20.82308
21150119601|85.03401|20.82026
21150119801|85.06333|20.80876
21150120001|85.04047|20.82589
21150120002|85.04989|20.82605
21150120101|85.06069|20.72694
21150120201|85.05194|20.73614
21150120301|84.90451|20.79393
21150120401|84.87877|20.81534
21150120601|84.95097|20.78117
21150120801|84.95078|20.76844
21150120901|84.91444|20.80983
21150121002|84.80715|20.62532
21150121101|84.93811|20.78801
21150121201|84.81420|20.77740
21150121301|84.81972|20.77434
21150121401|85.09554|20.75361
21150121501|84.83667|20.74772
21150121602|84.83309|20.75699
21150121701|84.81212|20.75321
21150121801|84.82322|20.73850
21150122001|84.79686|20.77225
21150122002|84.79892|20.77444
21150122003|84.82122|20.74953
21150122201|85.01511|20.68661
21150122501|85.02219|20.69983
21150122502|85.02431|20.70925
21150122503|85.02175|20.70014
21150122601|84.77281|20.61153
21150122701|84.77869|20.60692
21150122801|84.80953|20.61722
21150123001|84.80330|20.61661
21150123601|84.79268|20.62509
21150123701|84.78597|20.59806
21150200101|84.61375|20.67047
21150200102|84.61078|20.67282
21150200201|84.61794|20.68412
21150200301|84.62541|20.69132
21150200401|84.58642|20.69119
21150200501|84.59565|20.69086
21150200601|84.63383|20.68767
21150200701|84.60886|20.70325
21150200901|84.62314|20.65647
21150201001|84.60286|20.71558
21150201301|84.60219|20.68111
21150201501|84.54427|20.88570
21150201603|84.58461|20.86194
21150201605|84.59311|20.86977
21150201701|84.55625|20.85306
21150201801|84.57267|20.86697
21150202002|84.59979|20.82595
21150202101|84.54617|20.84081
21150202201|84.59122|20.82828
21150202401|84.58336|20.87683
21150202501|84.57336|20.84000
21150203001|84.55364|20.86664
21150203101|84.60653|20.84361
21150203201|84.56183|20.84281
21150203301|84.57739|20.83069
21150203401|84.59639|20.85808
21150203701|84.35931|20.86869
21150203702|84.35931|20.86867
21150204001|84.37013|20.83436
21150204101|84.34558|20.85442
21150204401|84.37025|20.86031
21150204701|84.33603|20.85156
21150205201|84.71718|20.62512
21150205301|84.70974|20.62834
21150205501|84.70168|20.62841
21150205901|84.68568|20.63042
21150206201|84.69648|20.64372
21150206401|84.67905|20.65170
21150206601|84.35992|20.78200
21150206801|84.37233|20.77936
21150207001|84.38172|20.79806
21150207301|84.38531|20.78548
21150207302|84.39323|20.77921
21150207601|84.38826|20.77405
21150207801|84.36645|20.80825
21150207901|84.37270|20.81777
21150208101|84.35323|20.83738
21150208301|84.39760|20.80371
21150208901|84.40650|20.82356
21150209001|84.39693|20.82166
21150209301|84.77461|20.75992
21150209501|84.72354|20.75228
21150209601|84.76522|20.78778
21150209702|84.75053|20.77314
21150209703|84.75164|20.77136
21150209801|84.72231|20.73625
21150210001|84.73154|20.72480
21150210101|84.72642|20.77655
21150210401|84.28994|20.89264
21150210901|84.33042|20.86606
21150211001|84.32694|20.86553
21150211002|84.32724|20.87101
21150211003|84.32594|20.86458
21150211201|84.30419|20.87719
21150211501|84.28048|20.89092
21150211701|84.31415|20.87218
21150211901|84.27408|20.89953
21150212101|84.63067|20.84453
21150212201|84.60858|20.83019
21150212301|84.62277|20.86981
21150212403|84.63214|20.86001
21150212501|84.64768|20.85350
21150212601|84.63044|20.86458
21150212701|84.63800|20.85475
21150212702|84.63589|20.85264
21150212703|84.63718|20.84960
21150212901|84.62553|20.86606
21150213001|84.62208|20.88267
21150213101|84.45850|20.78342
21150213201|84.46248|20.79564
21150213401|84.45273|20.78821
21150213403|84.45491|20.79157
21150214101|84.47081|20.74236
21150214302|84.45855|20.76036
21150214501|84.44450|20.76308
21150214601|84.67619|20.86953
21150214701|84.65969|20.85309
21150215001|84.67183|20.88094
21150215101|84.67914|20.85103
21150215201|84.67039|20.86383
21150215301|84.66102|20.87714
21150215401|84.63546|20.66013
21150216001|84.65674|20.63725
21150216003|84.65334|20.62539
21150216101|84.66414|20.63861
21150216501|84.63211|20.65489
21150216801|84.67586|20.63653
21150217101|84.43517|20.76175
21150217202|84.39664|20.76473
21150217301|84.40970|20.77111
21150217602|84.42388|20.76696
21150217701|84.42169|20.75592
21150218101|84.40283|20.78875
21150218301|84.42028|20.80745
21150218502|84.43134|20.78488
21150218701|84.43604|20.77913
21150219001|84.42002|20.78367
21150219002|84.42089|20.78532
21150219201|84.42853|20.80583
21150219301|84.42934|20.79327
21150219501|84.44125|20.80319
21150219601|84.41606|20.79072
21150219701|84.72194|20.68514
21150220001|84.71356|20.76192
21150220201|84.68950|20.76636
21150220301|84.70961|20.74287
21150220501|84.70366|20.76537
21150220601|84.68206|20.78558
21150220602|84.68324|20.78988
21150220701|84.69497|20.77292
21150220801|84.70492|20.78031
21150220901|84.70869|20.75064
21150221001|84.68807|20.74465
21150221101|84.70428|20.70147
21150221201|84.57714|20.71906
21150221401|84.56878|20.71290
21150221801|84.54861|20.75033
21150222101|84.59081|20.72075
21150222401|84.57333|20.68851
21150222501|84.58681|20.70899
21150222801|84.55086|20.77408
21150222902|84.56935|20.70679
21150223102|84.74702|20.81244
21150223801|84.79373|20.89034
21150223901|84.75700|20.82289
21150223902|84.75586|20.82297
21150223903|84.75686|20.82981
21150224001|84.73578|20.80683
21150224301|84.77834|20.77872
21150224501|84.70078|20.87144
21150224601|84.70903|20.86111
21150224701|84.72228|20.87436
21150224702|84.73228|20.86422
21150225001|84.71315|20.87123
21150225202|84.69983|20.88747
21150225203|84.69906|20.88764
21150225401|84.50208|20.75158
21150225501|84.51344|20.76533
21150225601|84.50447|20.78836
21150225901|84.54414|20.76148
21150226101|84.52385|20.74911
21150226201|84.52631|20.75769
21150226301|84.50669|20.74089
21150226501|84.48312|20.76690
21150226601|84.49394|20.74358
21150226702|84.48111|20.75385
21150226801|84.50795|20.76386
21150227101|84.70290|20.84469
21150227201|84.69603|20.82328
21150227301|84.66425|20.83640
21150227401|84.71292|20.81544
21150227501|84.67133|20.83450
21150227701|84.69567|20.85350
21150227801|84.72389|20.82764
21150227901|84.68414|20.85958
21150227902|84.68414|20.86092
21150227903|84.68475|20.85928
21150228001|84.64613|20.88625
21150228201|84.72414|20.83631
21150228301|84.68431|20.80972
21150228401|84.77404|20.86278
21150228501|84.74906|20.84847
21150228601|84.81503|20.85565
21150228701|84.74314|20.84011
21150228901|84.76353|20.85325
21150229101|84.79217|20.87736
21150229201|84.72428|20.85314
21150229501|84.80608|20.85378
21150229601|84.75359|20.85128
21150229801|84.76986|20.87986
21150229901|84.77390|20.84583
21150230001|84.79003|20.83675
21150230201|84.78570|20.84720
21150230301|84.77734|20.80298
21150230402|84.77690|20.80806
21150230502|84.79456|20.81178
21150230801|84.63500|20.80586
21150231001|84.65461|20.82983
21150231201|84.66214|20.82367
21150231301|84.62094|20.79539
21150231501|84.60797|20.81833
21150231701|84.62974|20.82055
21150231801|84.66422|20.78378
21150231901|84.65172|20.80588
21150232501|84.64397|20.84033
21150232601|84.62869|20.81267
21150232602|84.63275|20.81308
21150232603|84.62928|20.81356
21150232605|84.61950|20.80980
21150232701|84.37422|20.89692
21150232801|84.36364|20.93461
21150233201|84.36930|20.91015
21150233501|84.36950|20.94472
21150233601|84.32447|20.91564
21150234101|84.34394|20.92192
21150234501|84.33172|20.94897
21150234801|84.35678|20.90047
21150234802|84.35544|20.90925
21150234803|84.36230|20.90689
21150234901|84.35514|20.91520
21150235001|84.77553|20.86026
21150300101|84.97740|20.86661
21150300102|84.96931|20.87514
21150300103|84.97232|20.87017
21150300201|84.97428|20.89619
21150300202|84.97064|20.88820
21150300203|84.96120|20.89149
21150300401|84.93386|20.86700
21150300501|84.94253|20.87181
21150300601|84.95867|20.86419
21150300707|84.94931|20.85721
21150300901|85.18506|20.86792
21150300902|85.17975|20.87750
21150300903|85.17914|20.87631
21150300904|85.19069|20.87483
21150300905|85.17175|20.87533
21150300906|85.15850|20.87086
21150300907|85.18649|20.87700
21150301301|85.18620|20.88834
21150301401|85.18278|20.77011
21150301402|85.19163|20.77479
21150301403|85.18650|20.78050
21150301501|85.20255|20.76350
21150301502|85.20299|20.76613
21150301503|85.19382|20.78053
21150301701|85.20696|20.75221
21150301801|85.17914|20.77219
21150301901|85.21149|20.75265
21150302101|85.20967|20.89575
21150302301|85.19962|20.89852
21150302401|85.18760|20.89810
21150302501|85.20079|20.88535
21150302502|85.19966|20.88229
21150302901|85.19519|20.89851
21150303102|85.20675|20.83736
21150303103|85.20370|20.83186
21150303201|85.21164|20.82926
21150303301|85.20813|20.82327
21150303401|85.22336|20.85348
21150303501|85.24316|20.87904
21150303602|85.19401|20.89871
21150303701|85.24111|20.86356
21150303703|85.24742|20.86364
21150303901|85.24698|20.87384
21150304001|85.25296|20.85026
21150304101|85.16125|20.75208
21150304102|85.17128|20.75339
21150304105|85.16996|20.74693
21150304106|85.15767|20.73444
21150304201|85.17212|20.73764
21150304301|85.17969|20.76186
21150304401|85.18481|20.75881
21150304501|85.17589|20.77063
21150304601|85.18919|20.74778
21150304701|85.16386|20.76156
21150304702|85.16383|20.76156
21150304703|85.16540|20.75685
21150304801|85.17622|20.73580
21150304901|85.23034|20.79730
21150304902|85.22796|20.79641
21150304903|85.22937|20.79893
21150305001|85.22912|20.80504
21150305201|85.20011|20.81228
21150305202|85.20225|20.80561
21150305203|85.20764|20.79469
21150305204|85.21309|20.80812
21150305501|85.22508|20.89323
21150305801|85.22023|20.85223
21150305802|85.20231|20.84583
21150305803|85.21000|20.86328
21150305804|85.21025|20.86361
21150305901|85.07289|20.86861
21150306001|85.05808|20.87450
21150306102|85.04934|20.85925
21150306201|85.07056|20.85914
21150306202|85.07186|20.85919
21150306203|85.06898|20.85665
21150306204|85.06551|20.86342
21150306301|85.05317|20.85183
21150306402|85.13956|20.84911
21150306403|85.15056|20.85381
21150306501|85.14883|20.85739
21150306601|84.94350|20.84320
21150306701|84.94494|20.85329
21150306901|84.92149|20.83676
21150307002|84.93158|20.84825
21150307003|84.92050|20.84878
21150307005|85.19822|20.84691
21150307101|84.93419|20.84408
21150307201|85.06953|20.83914
21150307301|85.06417|20.84367
21150307305|85.05720|20.83469
21150307401|85.05057|20.84514
21150307501|85.16753|20.89662
21150307601|85.15456|20.89275
21150307602|85.15957|20.88700
21150307603|85.15444|20.89306
21150307604|85.15583|20.89508
21150307701|85.13525|20.88894
21150307801|85.14361|20.88789
21150308001|85.17911|20.89375
21150308201|85.17058|20.85903
21150308302|85.15246|20.83623
21150308303|85.17093|20.82554
21150308304|85.17993|20.83640
21150308305|85.16451|20.84034
21150308501|85.08645|20.86878
21150308502|85.08733|20.85808
21150308503|85.08508|20.85369
21150308504|85.08383|20.86122
21150308601|85.11978|20.86681
21150309001|85.14041|20.86533
21150309102|85.14518|20.87723
21150309103|85.13716|20.87548
21150309201|85.13525|20.86667
21150309401|85.12442|20.84797
21150309701|85.18101|20.68292
21150309702|85.18150|20.69531
21150309703|85.19425|20.70584
21150309704|85.18604|20.67774
21150309801|85.17855|20.68667
21150309903|85.24511|20.82037
21150310001|85.25294|20.80408
21150310102|85.24931|20.83855
21150310201|85.22987|20.81558
21150310301|85.23372|20.83825
21150310302|85.23140|20.82561
21150310401|85.25512|20.81164
21150310603|85.09803|20.86554
21150310701|85.06578|20.88671
21150310901|85.10964|20.88596
21150311002|85.08519|20.88314
21150311004|85.08450|20.88575
21150311301|85.11695|20.88463
21150311401|85.06176|20.88087
21150311502|85.12929|20.87503
21150311801|84.98538|20.85072
21150311901|84.98912|20.84435
21150312101|84.99531|20.85367
21150312401|84.99181|20.85972
21150312402|84.98099|20.85385
21150312601|84.95357|20.83490
21150312801|84.97625|20.84507
21150312902|84.95404|20.84661
21150313001|84.97742|20.83539
21150313002|84.98367|20.83602
21150313102|84.94601|20.82926
21150313302|84.96640|20.83448
21150313802|85.16109|20.71694
21150313901|85.19769|20.73361
21150313902|85.19789|20.73308
21150314301|85.19138|20.72250
21150314302|85.19982|20.71632
21150314501|85.18201|20.73448
21150314502|85.18614|20.74311
21150314503|85.19160|20.71883
21150314504|85.16110|20.72916
21150314701|85.02444|20.83500
21150314801|85.01836|20.81408
21150314901|84.99972|20.83586
21150315302|84.98836|20.83171
21150315303|84.98223|20.82716
21150315304|85.00858|20.81950
21150315305|84.98884|20.83412
21150315306|85.00422|20.82575
21150315308|85.00572|20.81775
21150315601|85.15965|20.80693
21150315701|85.17271|20.79069
21150315801|85.15941|20.80111
21150316202|85.18515|20.79294
21150316203|85.19171|20.81179
21150400101|84.82344|21.09976
21150400103|84.81875|21.11261
21150400104|84.81800|21.10308
21150400105|84.82022|21.11011
21150400106|84.80777|21.10238
21150400201|84.82289|21.12097
21150400302|84.88729|21.10251
21150400303|84.88168|21.09985
21150400304|84.88107|21.09878
21150400601|84.90661|21.10108
21150400701|84.89338|21.10166
21150400801|84.90144|21.11900
21150400901|85.02655|20.85217
21150401202|84.86050|20.99233
21150401203|84.86072|20.99339
21150401204|84.86108|20.99372
21150401301|84.84570|20.99831
21150401502|84.83722|20.98714
21150401601|84.82549|20.98775
21150401701|84.86213|20.97340
21150401702|84.86738|20.96428
21150401801|84.87086|21.00269
21150402002|84.90647|20.98965
21150402003|84.90485|20.98801
21150402101|84.90475|21.00044
21150402401|84.93389|20.97381
21150402501|84.79895|21.11114
21150402502|84.78350|21.11265
21150402702|84.79493|21.12227
